,text,ipa,syllables,stress,audio_files,audio_urls
168,شحاد,ʃaħˈħæːd,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شحّاد.wav,https://upload.wikimedia.org/wikipedia/commons/0/02/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%AD%D9%91%D8%A7%D8%AF.wav
571,جامع,ˈʒæː.mɪʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جامِع.wav,https://upload.wikimedia.org/wikipedia/commons/7/79/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D8%A7%D9%85%D9%90%D8%B9.wav
990,عالج,ˈʕæː.laʒ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عالَج.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D8%A7%D9%84%D9%8E%D8%AC.wav
514,بكر,ˈbak.kar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-بَكَّر.wav,https://upload.wikimedia.org/wikipedia/commons/5/5e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8E%D9%83%D9%8E%D9%91%D8%B1.wav
332,أبصر,ˈʔɑb.sˤɑr,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-أبصر.wav,https://upload.wikimedia.org/wikipedia/commons/7/78/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A3%D8%A8%D8%B5%D8%B1.wav
589,جفن,ˈʒɪ.f(ɪ)n,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جفن.wav,https://upload.wikimedia.org/wikipedia/commons/c/c4/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%81%D9%86.wav
3,أربعين,ʔarbˈʕiːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-40.wav,https://upload.wikimedia.org/wikipedia/commons/8/80/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-40.wav
1356,نازل,ˈnæː.zɪl,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-نازل.wav,https://upload.wikimedia.org/wikipedia/commons/5/5b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D8%A7%D8%B2%D9%84.wav
1259,لمبة,ˈlˤɑm.bˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لمبة.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D9%85%D8%A8%D8%A9.wav
473,برضه,ˈbɑrˤ.dˤo,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-برضه.wav,https://upload.wikimedia.org/wikipedia/commons/0/04/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%A8%D8%B1%D8%B6%D9%87.wav
629,حرق,ˈħa.raʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَرَق.wav,https://upload.wikimedia.org/wikipedia/commons/c/c1/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B1%D9%8E%D9%82.wav
831,سجن,ˈsa.ʒan,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-سَجَن.wav,https://upload.wikimedia.org/wikipedia/commons/4/4b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D8%AC%D9%8E%D9%86.wav
907,شلح,ˈʃa.laħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-شَلَح.wav,https://upload.wikimedia.org/wikipedia/commons/9/90/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%8E%D9%84%D9%8E%D8%AD.wav
859,سنطي,ˈsˤɑn.tˤi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سنطي.wav,https://upload.wikimedia.org/wikipedia/commons/3/3f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D9%86%D8%B7%D9%8A.wav
948,صهر,ˈsˤɪ.h(ɪ)r,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صهر.wav,https://upload.wikimedia.org/wikipedia/commons/e/eb/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D9%87%D8%B1.wav
1380,نعنع,ˈnaʕ.naʕ,2,1,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-نعنع.wav,https://upload.wikimedia.org/wikipedia/commons/7/7b/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D9%86%D8%B9%D9%86%D8%B9.wav
758,راي,ˈrˤɑ.ʔi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-راي.wav,https://upload.wikimedia.org/wikipedia/commons/a/ad/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D8%A7%D9%8A.wav
1238,لبق,ˈli.bɪʔ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-لِبِق.wav,https://upload.wikimedia.org/wikipedia/commons/4/40/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%84%D9%90%D8%A8%D9%90%D9%82.wav
200,عشرين,ʕɪʃˈriːn,2,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-20.wav,https://upload.wikimedia.org/wikipedia/commons/0/02/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-20.wav
1287,مرة,ˈmɑrˤ.rˤɑ,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-مرة.wav,https://upload.wikimedia.org/wikipedia/commons/5/57/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D9%85%D8%B1%D8%A9.wav
794,ريحة,ˈriː.ħa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ريحة.wav,https://upload.wikimedia.org/wikipedia/commons/0/0e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D9%8A%D8%AD%D8%A9.wav
1395,نمرة,ˈnʊm.rˤɑ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-نمرة.wav,https://upload.wikimedia.org/wikipedia/commons/c/c1/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D9%85%D8%B1%D8%A9.wav
862,سوق,ˈsaw.waʔ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سوق.wav,https://upload.wikimedia.org/wikipedia/commons/2/2a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D9%88%D9%82.wav
578,جبهة,ˈʒab.ha,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جبهة.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%A8%D9%87%D8%A9.wav
1232,كيلو,ˈkiː.lo,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كيلو.wav,https://upload.wikimedia.org/wikipedia/commons/5/5b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%8A%D9%84%D9%88.wav
166,شبعان,ʃabˈʕæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-شَبعان.wav,https://upload.wikimedia.org/wikipedia/commons/c/ca/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%8E%D8%A8%D8%B9%D8%A7%D9%86.wav
421,أيوى,ˈʔaj.wa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أيوى.wav,https://upload.wikimedia.org/wikipedia/commons/b/bd/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D9%8A%D9%88%D9%89.wav
506,بفتخر,ˈbɪft.xɪr,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بفتخر.wav,https://upload.wikimedia.org/wikipedia/commons/3/38/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%81%D8%AA%D8%AE%D8%B1.wav
1087,غير,ˈɣaj.jar,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-غير.wav,https://upload.wikimedia.org/wikipedia/commons/5/51/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%BA%D9%8A%D8%B1.wav
686,خري,ˈxi.ri,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-خِري.wav,https://upload.wikimedia.org/wikipedia/commons/a/a0/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D9%90%D8%B1%D9%8A.wav
479,بسرعة,ˈbsʊr.ʕa,2,1,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-بسرعة.wav,https://upload.wikimedia.org/wikipedia/commons/3/34/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D8%A8%D8%B3%D8%B1%D8%B9%D8%A9.wav
395,أقل,ˈʔa.ʔal,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أقل.wav,https://upload.wikimedia.org/wikipedia/commons/4/41/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D9%82%D9%84.wav
697,خمر,ˈxa.m(ɪ)r,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خمر.wav,https://upload.wikimedia.org/wikipedia/commons/9/98/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D9%85%D8%B1.wav
1323,معين,ˈmʕaj.jan,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-معين.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B9%D9%8A%D9%86.wav
834,سحل,ˈsaħ.ħal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-سحل.wav,https://upload.wikimedia.org/wikipedia/commons/5/5c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D8%AD%D9%84.wav
883,شدد,ˈʃad.dad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-شَدَّد.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%8E%D8%AF%D9%8E%D9%91%D8%AF.wav
79,بوليس,buˈliːs,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بوليس.wav,https://upload.wikimedia.org/wikipedia/commons/4/42/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%88%D9%84%D9%8A%D8%B3.wav
911,شمع,ˈʃa.m(ɪ)ʕ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شمع.wav,https://upload.wikimedia.org/wikipedia/commons/0/05/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D9%85%D8%B9.wav
919,شوية,ˈʃwaj.je,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شويّة.wav,https://upload.wikimedia.org/wikipedia/commons/7/7f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D9%88%D9%8A%D9%91%D8%A9.wav
936,صدم,ˈsˤɑ.dˤɑm,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-صَدَم.wav,https://upload.wikimedia.org/wikipedia/commons/0/03/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B5%D9%8E%D8%AF%D9%8E%D9%85.wav
164,شباب,ʃaˈbæːb,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-شباب.wav,https://upload.wikimedia.org/wikipedia/commons/8/86/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B4%D8%A8%D8%A7%D8%A8.wav
1099,فترة,ˈfat.rˤɑ,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-فَترة.wav,https://upload.wikimedia.org/wikipedia/commons/6/69/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D9%81%D9%8E%D8%AA%D8%B1%D8%A9.wav
1188,قلي,ˈʔa.li,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قلي.wav,https://upload.wikimedia.org/wikipedia/commons/e/e6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%84%D9%8A.wav
376,أشر,ˈʔaʃ.ʃar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أشَّر.wav,https://upload.wikimedia.org/wikipedia/commons/3/32/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%B4%D9%8E%D9%91%D8%B1.wav
962,طاقة,ˈtˤɑː.qɑ,2,1,LL-Q55633582 (ajp)-Mohammad-LPA-طاقة.wav,https://upload.wikimedia.org/wikipedia/commons/5/5b/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D8%B7%D8%A7%D9%82%D8%A9.wav
25,إنسان,ʔinˈsæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-إنسان.wav,https://upload.wikimedia.org/wikipedia/commons/7/79/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A5%D9%86%D8%B3%D8%A7%D9%86.wav
663,خارج,ˈxæː.rɪʒ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خارج.wav,https://upload.wikimedia.org/wikipedia/commons/7/79/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%A7%D8%B1%D8%AC.wav
147,زتون,zaˈtuːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-زيت زتون.wav,https://upload.wikimedia.org/wikipedia/commons/d/d6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B2%D9%8A%D8%AA_%D8%B2%D8%AA%D9%88%D9%86.wav
1310,مضرب,ˈmɑdˤ.rˤɑb,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مضرب.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B6%D8%B1%D8%A8.wav
520,بلتغي,ˈbɪlt.ɣi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بلتغي.wav,https://upload.wikimedia.org/wikipedia/commons/0/09/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%84%D8%AA%D8%BA%D9%8A.wav
1291,مزح,ˈma.zaħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-مَزَح.wav,https://upload.wikimedia.org/wikipedia/commons/5/5e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D9%8E%D8%B2%D9%8E%D8%AD.wav
226,قديم,ʔaˈdiːm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قديم.wav,https://upload.wikimedia.org/wikipedia/commons/a/a1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D8%AF%D9%8A%D9%85.wav
299,مندون,mɪnˈduːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-مِن دون.wav,https://upload.wikimedia.org/wikipedia/commons/c/c1/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D9%90%D9%86_%D8%AF%D9%88%D9%86.wav
538,بنى,ˈba.na,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-بَنى.wav,https://upload.wikimedia.org/wikipedia/commons/d/d0/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8E%D9%86%D9%89.wav
343,أحرز,ˈʔaħ.raz,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أحرَز.wav,https://upload.wikimedia.org/wikipedia/commons/4/4a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%AD%D8%B1%D9%8E%D8%B2.wav
392,أفضل,ˈʔɑf.dˤɑl,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أفضَل.wav,https://upload.wikimedia.org/wikipedia/commons/3/3d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D9%81%D8%B6%D9%8E%D9%84.wav
693,خفف,ˈxaf.faf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-خَفَّف.wav,https://upload.wikimedia.org/wikipedia/commons/0/0b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D9%8E%D9%81%D9%8E%D9%91%D9%81.wav
1320,معقد,ˈmʕaʔ.ʔad,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-معقّد.wav,https://upload.wikimedia.org/wikipedia/commons/5/51/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B9%D9%82%D9%91%D8%AF.wav
944,صلب,ˈsˤɑl.lɑb,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صَلَّب.wav,https://upload.wikimedia.org/wikipedia/commons/f/f9/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D9%8E%D9%84%D9%8E%D9%91%D8%A8.wav
297,ممل,muˈmɪl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مملّ.wav,https://upload.wikimedia.org/wikipedia/commons/9/93/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%85%D9%84%D9%91.wav
1416,واجب,ˈwæː.ʒɪb,2,1,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-واجب.wav,https://upload.wikimedia.org/wikipedia/commons/1/1f/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D9%88%D8%A7%D8%AC%D8%A8.wav
751,رابع,ˈrɑː.bɪʕ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-رابع.wav,https://upload.wikimedia.org/wikipedia/commons/d/d0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D8%A7%D8%A8%D8%B9.wav
47,انحب,(ɪ)nˈħab,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-انحَبّ.wav,https://upload.wikimedia.org/wikipedia/commons/0/08/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A7%D9%86%D8%AD%D9%8E%D8%A8%D9%91.wav
319,وحيد,waˈħiːd,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-وحيد.wav,https://upload.wikimedia.org/wikipedia/commons/1/13/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%88%D8%AD%D9%8A%D8%AF.wav
475,بروفا,ˈbroː.va,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-بروفا.wav,https://upload.wikimedia.org/wikipedia/commons/3/36/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D8%B1%D9%88%D9%81%D8%A7.wav
746,دولة,ˈdoː.le,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دولة.wav,https://upload.wikimedia.org/wikipedia/commons/0/03/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%88%D9%84%D8%A9.wav
826,سبع,ˈsʊ.b(ʊ)ʕ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سُبع.wav,https://upload.wikimedia.org/wikipedia/commons/5/5f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D9%8F%D8%A8%D8%B9.wav
646,حلم,ˈħi.lɪm,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حلم.wav,https://upload.wikimedia.org/wikipedia/commons/d/d1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D9%85.wav
1453,ولد,ˈwi.lɪd,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-ولد.wav,https://upload.wikimedia.org/wikipedia/commons/8/86/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D9%88%D9%84%D8%AF.wav
680,خدم,ˈxa.dam,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-خَدَم.wav,https://upload.wikimedia.org/wikipedia/commons/f/f9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D9%8E%D8%AF%D9%8E%D9%85.wav
80,بياع,bajˈjæːʕ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بيّاع.wav,https://upload.wikimedia.org/wikipedia/commons/f/f4/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%8A%D9%91%D8%A7%D8%B9.wav
1153,قارن,ˈqɑː.rˤɑn,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قارَن.wav,https://upload.wikimedia.org/wikipedia/commons/c/c9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D8%A7%D8%B1%D9%8E%D9%86.wav
355,أدهش,ˈʔad.haʃ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-أدهَش.wav,https://upload.wikimedia.org/wikipedia/commons/7/7a/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A3%D8%AF%D9%87%D9%8E%D8%B4.wav
160,سكران,sakˈrˤɑːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-سَكران.wav,https://upload.wikimedia.org/wikipedia/commons/c/c5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D9%83%D8%B1%D8%A7%D9%86.wav
1111,فرش,ˈfa.raʃ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-فَرَش.wav,https://upload.wikimedia.org/wikipedia/commons/a/ae/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D9%8E%D8%B1%D9%8E%D8%B4.wav
211,غسيل,ɣaˈsiːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غسيل.wav,https://upload.wikimedia.org/wikipedia/commons/b/bd/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D8%B3%D9%8A%D9%84.wav
558,تلج,ˈtal.laʒ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تلج.wav,https://upload.wikimedia.org/wikipedia/commons/3/36/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%84%D8%AC.wav
122,ختيار,xɪtˈjɑːrˤ,2,2,LL-Q55633582 (ajp)-Basil (AdrianAbdulBaha)-ختيار.wav,https://upload.wikimedia.org/wikipedia/commons/7/77/LL-Q55633582_%28ajp%29-Basil_%28AdrianAbdulBaha%29-%D8%AE%D8%AA%D9%8A%D8%A7%D8%B1.wav
1045,عمد,ˈʕam.mad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عَمَّد.wav,https://upload.wikimedia.org/wikipedia/commons/4/4b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8E%D9%85%D9%8E%D9%91%D8%AF.wav
1069,غبي,ˈɣa.bi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غبي.wav,https://upload.wikimedia.org/wikipedia/commons/5/5d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D8%A8%D9%8A.wav
439,انتي,ˈʔɪn.ti,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-انتي.wav,https://upload.wikimedia.org/wikipedia/commons/2/25/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%A7%D9%86%D8%AA%D9%8A.wav
924,صاحي,ˈsˤɑː.ħi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صاحي.wav,https://upload.wikimedia.org/wikipedia/commons/e/e8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D8%A7%D8%AD%D9%8A.wav
1172,قشطة,ˈʔɪʃ.tˤɑ,2,1,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-قشطة.wav,https://upload.wikimedia.org/wikipedia/commons/5/58/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D9%82%D8%B4%D8%B7%D8%A9.wav
674,خبر,ˈxab.bar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-خَبَّر.wav,https://upload.wikimedia.org/wikipedia/commons/0/0e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D9%8E%D8%A8%D9%8E%D9%91%D8%B1.wav
490,بعبش,ˈbaʕ.baʃ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-بَعبَش.wav,https://upload.wikimedia.org/wikipedia/commons/5/52/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8E%D8%B9%D8%A8%D9%8E%D8%B4.wav
1016,عسل,ˈʕa.sal,2,1,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-عسل.wav,https://upload.wikimedia.org/wikipedia/commons/c/c8/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D8%B9%D8%B3%D9%84.wav
806,زهري,ˈzah.ri,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-زهري.wav,https://upload.wikimedia.org/wikipedia/commons/0/06/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B2%D9%87%D8%B1%D9%8A.wav
534,بنتفخ,ˈbɪnt.fɪx,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-bintfeḵ.wav,https://upload.wikimedia.org/wikipedia/commons/3/3d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-bintfe%E1%B8%B5.wav
333,أبطل,ˈʔɑb.tˤɑl,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أبطَل.wav,https://upload.wikimedia.org/wikipedia/commons/9/94/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%A8%D8%B7%D9%8E%D9%84.wav
716,درب,ˈdar.rab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-دَرَّب.wav,https://upload.wikimedia.org/wikipedia/commons/4/4a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AF%D9%8E%D8%B1%D9%8E%D9%91%D8%A8.wav
760,ربح,ˈri.bɪħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-رِبِح.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D9%90%D8%A8%D9%90%D8%AD.wav
899,شفي,ˈʃi.fi,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-شفي.wav,https://upload.wikimedia.org/wikipedia/commons/f/f0/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%81%D9%8A.wav
